Timetable generated by Timetable generator, all right reserved (C);Town 1-Town 2-Town 3-Town 4-Town 5-Town 6-Town 7-Town 8-Town 9-Town 10-Town 11-Town 12-Town 13-Town 14-Town 15-Town 16-Town 17-Town 18-Town 19-Town 20-Town 21-Town 22-Town 23-Town 24-Town 25-Town 26-Town 27-Town 28-Town 29-Town 30-Town 31-Town 32-Town 33-Town 34-Town 35-Town 36-Town 37-Town 38-Town 39-Town 40;
1;Town 6;17:19;17:20;
1;Town 11;17:29;17:30;
1;Town 37;17:42;17:44;
1;Town 29;18:0;18:3;
1;Town 12;18:19;18:22;
1;Town 16;18:32;18:33;
1;Town 27;18:50;18:51;
1;Town 9;19:1;19:2;
1;Town 2;19:20;19:24;
1;Town 38;19:37;19:42;
1;Town 2;19:57;20:2;
1;Town 34;20:17;20:21;
1;Town 8;20:41;20:42;
1;Town 14;20:53;20:55;
1;Town 20;21:7;21:9;
1;Town 11;21:22;21:24;
1;Town 27;21:43;21:44;
1;Town 16;22:5;22:9;
1;Town 4;22:26;22:28;
1;Town 20;22:50;22:52;
1;Town 30;23:27;23:29;
2;Town 6;0:24;0:26;
2;Town 16;0:30;0:34;
2;Town 15;0:41;0:42;
2;Town 13;0:48;0:52;
2;Town 35;0:58;0:59;
2;Town 30;1:6;1:10;
2;Town 24;1:18;1:20;
2;Town 36;1:27;1:28;
2;Town 3;1:36;1:37;
2;Town 13;1:42;1:47;
2;Town 23;1:56;2:0;
2;Town 28;2:9;2:11;
2;Town 29;2:18;2:23;
2;Town 7;2:32;2:37;
2;Town 28;2:43;2:48;
2;Town 25;2:55;3:0;
2;Town 27;3:4;3:5;
2;Town 30;3:12;3:13;
2;Town 19;3:19;3:23;
2;Town 18;3:27;3:31;
2;Town 15;3:39;3:42;
2;Town 37;3:47;3:51;
2;Town 23;3:56;4:0;
2;Town 19;4:6;4:8;
2;Town 23;4:17;4:20;
2;Town 4;4:28;4:33;
2;Town 40;4:41;4:45;
2;Town 19;4:52;4:55;
2;Town 19;5:1;5:4;
2;Town 26;5:8;5:9;
2;Town 7;5:17;5:22;
2;Town 7;5:31;5:34;
2;Town 31;5:40;5:45;
2;Town 12;5:50;5:53;
2;Town 25;5:59;6:0;
2;Town 2;6:7;6:8;
2;Town 14;6:14;6:19;
2;Town 6;6:26;6:27;
2;Town 20;6:35;6:37;
2;Town 22;6:46;6:51;
2;Town 28;7:0;7:3;
2;Town 35;7:9;7:10;
2;Town 32;7:16;7:17;
2;Town 20;7:21;7:24;
2;Town 28;7:32;7:35;
2;Town 7;7:43;7:46;
2;Town 9;7:54;7:58;
2;Town 21;8:3;8:8;
2;Town 32;8:17;8:21;
2;Town 25;8:31;8:34;
2;Town 8;8:42;8:44;
2;Town 5;8:51;8:56;
2;Town 37;9:6;9:11;
2;Town 14;9:20;9:21;
2;Town 29;9:27;9:29;
2;Town 20;9:34;9:39;
2;Town 12;9:47;9:51;
2;Town 40;10:1;10:6;
2;Town 9;10:14;10:16;
2;Town 7;10:23;10:25;
2;Town 25;10:32;10:37;
2;Town 19;10:46;10:48;
2;Town 35;10:54;10:55;
2;Town 37;11:4;11:9;
2;Town 35;11:17;11:22;
2;Town 39;11:29;11:34;
2;Town 25;11:40;11:44;
2;Town 37;11:52;11:57;
2;Town 19;12:7;12:12;
2;Town 1;12:20;12:23;
2;Town 37;12:29;12:33;
2;Town 4;12:41;12:45;
2;Town 24;12:56;13:1;
2;Town 23;13:7;13:10;
2;Town 38;13:19;13:23;
2;Town 12;13:32;13:36;
2;Town 28;13:44;13:47;
2;Town 14;13:54;13:57;
2;Town 14;14:7;14:9;
2;Town 26;14:18;14:23;
2;Town 16;14:32;14:34;
2;Town 21;14:41;14:42;
2;Town 29;14:51;14:55;
2;Town 4;15:3;15:4;
2;Town 34;15:15;15:18;
2;Town 21;15:29;15:30;
2;Town 18;15:40;15:44;
2;Town 5;15:55;15:59;
2;Town 16;16:11;16:12;
2;Town 4;16:25;16:27;
2;Town 26;16:38;16:40;
2;Town 26;16:47;16:52;
2;Town 21;17:0;17:3;
2;Town 14;17:14;17:18;
2;Town 7;17:30;17:33;
2;Town 20;17:45;17:48;
2;Town 26;17:57;18:0;
2;Town 1;18:11;18:14;
2;Town 30;18:26;18:30;
2;Town 7;18:40;18:41;
2;Town 21;18:50;18:54;
2;Town 5;19:2;19:7;
2;Town 19;19:14;19:15;
2;Town 16;19:28;19:33;
2;Town 12;19:44;19:49;
2;Town 37;20:4;20:7;
2;Town 34;20:14;20:19;
2;Town 20;20:31;20:34;
2;Town 39;20:47;20:50;
2;Town 24;21:2;21:7;
2;Town 4;21:17;21:20;
2;Town 37;21:34;21:38;
2;Town 32;21:52;21:54;
2;Town 36;22:7;22:12;
2;Town 2;22:27;22:28;
2;Town 6;22:39;22:43;
2;Town 2;23:1;23:3;
2;Town 14;23:26;23:27;
3;Town 5;0:33;0:38;
3;Town 39;0:51;0:56;
3;Town 25;1:10;1:14;
3;Town 29;1:24;1:27;
3;Town 34;1:36;1:40;
3;Town 2;1:50;1:51;
3;Town 9;2:5;2:10;
3;Town 1;2:23;2:24;
3;Town 22;2:39;2:43;
3;Town 39;2:54;2:57;
3;Town 27;3:10;3:11;
3;Town 10;3:25;3:28;
3;Town 1;3:38;3:41;
3;Town 19;3:56;3:59;
3;Town 21;4:13;4:14;
3;Town 2;4:28;4:32;
3;Town 33;4:41;4:45;
3;Town 33;4:58;4:59;
3;Town 20;5:12;5:14;
3;Town 31;5:28;5:32;
3;Town 3;5:47;5:50;
3;Town 39;6:3;6:4;
3;Town 6;6:17;6:19;
3;Town 3;6:33;6:34;
3;Town 10;6:47;6:49;
3;Town 5;6:58;6:59;
3;Town 21;7:9;7:13;
3;Town 4;7:28;7:29;
3;Town 1;7:42;7:46;
3;Town 29;7:56;7:57;
3;Town 23;8:10;8:12;
3;Town 4;8:24;8:27;
3;Town 5;8:36;8:37;
3;Town 34;8:52;8:57;
3;Town 3;9:12;9:15;
3;Town 40;9:27;9:29;
3;Town 2;9:44;9:46;
3;Town 22;9:57;9:58;
3;Town 5;10:7;10:11;
3;Town 7;10:22;10:26;
3;Town 13;10:37;10:42;
3;Town 2;10:53;10:54;
3;Town 19;11:3;11:4;
3;Town 32;11:14;11:16;
3;Town 10;11:33;11:34;
3;Town 5;11:51;11:55;
3;Town 37;12:12;12:15;
3;Town 4;12:25;12:26;
3;Town 21;12:36;12:40;
3;Town 12;12:55;12:58;
3;Town 16;13:13;13:14;
3;Town 2;13:25;13:28;
3;Town 40;13:47;13:49;
3;Town 16;14:1;14:3;
3;Town 19;14:15;14:16;
3;Town 26;14:34;14:37;
3;Town 25;14:48;14:50;
3;Town 2;15:9;15:14;
3;Town 33;15:28;15:29;
3;Town 22;15:40;15:45;
3;Town 22;16:0;16:2;
3;Town 7;16:19;16:22;
3;Town 31;16:39;16:42;
3;Town 5;16:57;16:59;
3;Town 9;17:16;17:21;
3;Town 1;17:38;17:40;
3;Town 15;17:56;18:1;
3;Town 16;18:19;18:22;
3;Town 4;18:39;18:44;
3;Town 24;18:56;18:59;
3;Town 5;19:19;19:23;
3;Town 22;19:43;19:45;
3;Town 40;20:6;20:10;
3;Town 1;20:22;20:27;
3;Town 16;20:39;20:42;
3;Town 2;20:59;21:1;
3;Town 16;21:22;21:27;
3;Town 13;21:45;21:49;
3;Town 11;22:11;22:15;
3;Town 22;22:33;22:34;
3;Town 13;22:52;22:57;
3;Town 16;23:30;23:33;
4;Town 30;0:20;0:21;
4;Town 25;0:33;0:34;
4;Town 31;0:47;0:52;
4;Town 14;1:7;1:11;
4;Town 39;1:24;1:29;
4;Town 17;1:40;1:45;
4;Town 28;1:57;2:2;
4;Town 3;2:17;2:20;
4;Town 23;2:31;2:35;
4;Town 36;2:47;2:50;
4;Town 9;3:1;3:2;
4;Town 8;3:10;3:12;
4;Town 23;3:20;3:21;
4;Town 24;3:29;3:34;
4;Town 32;3:45;3:46;
4;Town 2;3:58;4:1;
4;Town 10;4:10;4:15;
4;Town 39;4:28;4:31;
4;Town 39;4:44;4:45;
4;Town 3;4:56;5:0;
4;Town 20;5:13;5:14;
4;Town 11;5:24;5:29;
4;Town 13;5:41;5:43;
4;Town 40;5:59;6:1;
4;Town 34;6:14;6:19;
4;Town 25;6:29;6:34;
4;Town 34;6:45;6:48;
4;Town 36;6:58;7:2;
4;Town 21;7:18;7:23;
4;Town 31;7:33;7:34;
4;Town 9;7:48;7:49;
4;Town 18;7:58;8:3;
4;Town 11;8:19;8:23;
4;Town 29;8:38;8:40;
4;Town 17;8:56;8:58;
4;Town 38;9:7;9:12;
4;Town 16;9:27;9:32;
4;Town 34;9:47;9:52;
4;Town 8;10:8;10:10;
4;Town 13;10:21;10:23;
4;Town 21;10:37;10:42;
4;Town 30;10:54;10:56;
4;Town 19;11:6;11:9;
4;Town 33;11:24;11:29;
4;Town 35;11:40;11:45;
4;Town 4;12:0;12:2;
4;Town 22;12:12;12:14;
4;Town 28;12:30;12:31;
4;Town 38;12:44;12:47;
4;Town 17;12:59;13:0;
4;Town 28;13:13;13:17;
4;Town 9;13:29;13:31;
4;Town 26;13:43;13:48;
4;Town 33;14:7;14:9;
4;Town 39;14:25;14:30;
4;Town 14;14:41;14:42;
4;Town 19;14:56;14:58;
4;Town 40;15:12;15:16;
4;Town 9;15:30;15:31;
4;Town 20;15:49;15:53;
4;Town 6;16:11;16:16;
4;Town 26;16:33;16:36;
4;Town 1;16:53;16:57;
4;Town 38;17:16;17:18;
4;Town 3;17:28;17:30;
4;Town 24;17:44;17:47;
4;Town 1;18:7;18:11;
4;Town 4;18:25;18:30;
4;Town 16;18:41;18:44;
4;Town 36;19:2;19:4;
4;Town 33;19:22;19:23;
4;Town 12;19:42;19:43;
4;Town 27;19:59;20:1;
4;Town 22;20:18;20:20;
4;Town 30;20:33;20:36;
4;Town 36;20:56;20:57;
4;Town 23;21:20;21:21;
4;Town 15;21:41;21:44;
4;Town 38;22:7;22:8;
4;Town 24;22:31;22:34;
4;Town 10;23:1;23:2;
4;Town 19;23:27;23:29;
5;Town 14;0:22;0:27;
5;Town 4;0:34;0:37;
5;Town 1;0:45;0:47;
5;Town 10;0:57;0:58;
5;Town 36;1:7;1:10;
5;Town 32;1:18;1:23;
5;Town 24;1:29;1:31;
5;Town 19;1:40;1:44;
5;Town 40;1:50;1:53;
5;Town 14;2:1;2:3;
5;Town 26;2:9;2:11;
5;Town 19;2:18;2:22;
5;Town 21;2:30;2:34;
5;Town 7;2:44;2:49;
5;Town 7;2:55;2:58;
5;Town 34;3:7;3:9;
5;Town 8;3:20;3:23;
5;Town 23;3:33;3:37;
5;Town 36;3:48;3:49;
5;Town 20;3:55;3:57;
5;Town 16;4:6;4:8;
5;Town 5;4:17;4:22;
5;Town 13;4:33;4:35;
5;Town 24;4:42;4:44;
5;Town 19;4:50;4:52;
5;Town 13;5:2;5:5;
5;Town 8;5:12;5:17;
5;Town 6;5:24;5:29;
5;Town 1;5:36;5:41;
5;Town 4;5:47;5:50;
5;Town 18;5:57;6:1;
5;Town 31;6:10;6:12;
5;Town 1;6:21;6:24;
5;Town 26;6:35;6:40;
5;Town 17;6:47;6:51;
5;Town 4;7:1;7:6;
5;Town 24;7:12;7:16;
5;Town 15;7:22;7:26;
5;Town 16;7:38;7:41;
5;Town 20;7:50;7:51;
5;Town 29;8:0;8:4;
5;Town 2;8:12;8:16;
5;Town 39;8:22;8:23;
5;Town 14;8:31;8:32;
5;Town 7;8:43;8:46;
5;Town 36;8:54;8:56;
5;Town 12;9:2;9:6;
5;Town 16;9:13;9:18;
5;Town 39;9:24;9:29;
5;Town 23;9:37;9:39;
5;Town 36;9:50;9:51;
5;Town 15;10:1;10:5;
5;Town 33;10:19;10:24;
5;Town 17;10:34;10:39;
5;Town 2;10:46;10:47;
5;Town 37;10:54;10:58;
5;Town 5;11:7;11:8;
5;Town 11;11:19;11:21;
5;Town 31;11:30;11:31;
5;Town 27;11:45;11:46;
5;Town 11;12:0;12:3;
5;Town 28;12:13;12:18;
5;Town 37;12:29;12:34;
5;Town 29;12:43;12:45;
5;Town 35;12:59;13:3;
5;Town 32;13:14;13:19;
5;Town 22;13:33;13:35;
5;Town 38;13:50;13:51;
5;Town 25;14:1;14:2;
5;Town 16;14:17;14:19;
5;Town 21;14:28;14:33;
5;Town 10;14:42;14:43;
5;Town 21;14:51;14:53;
5;Town 5;15:3;15:7;
5;Town 3;15:21;15:24;
5;Town 37;15:37;15:42;
5;Town 37;15:56;15:58;
5;Town 1;16:8;16:9;
5;Town 37;16:25;16:29;
5;Town 1;16:40;16:44;
5;Town 31;16:59;17:2;
5;Town 9;17:12;17:17;
5;Town 40;17:30;17:34;
5;Town 16;17:47;17:49;
5;Town 2;18:5;18:9;
5;Town 14;18:18;18:23;
5;Town 33;18:39;18:44;
5;Town 19;19:0;19:2;
5;Town 19;19:17;19:21;
5;Town 13;19:34;19:38;
5;Town 19;19:54;19:56;
5;Town 38;20:7;20:10;
5;Town 34;20:25;20:26;
5;Town 16;20:39;20:40;
5;Town 12;20:53;20:58;
5;Town 35;21:18;21:23;
5;Town 6;21:42;21:46;
5;Town 7;22:2;22:7;
5;Town 15;22:20;22:25;
5;Town 34;22:36;22:37;
5;Town 6;23:0;23:2;
5;Town 32;23:23;23:26;
6;Town 35;0:27;0:32;
6;Town 23;0:45;0:49;
6;Town 8;1:0;1:4;
6;Town 30;1:13;1:18;
6;Town 38;1:31;1:32;
6;Town 36;1:45;1:47;
6;Town 20;1:58;2:0;
6;Town 7;2:12;2:16;
6;Town 12;2:24;2:29;
6;Town 39;2:39;2:40;
6;Town 24;2:52;2:57;
6;Town 16;3:11;3:13;
6;Town 13;3:26;3:29;
6;Town 2;3:41;3:42;
6;Town 15;3:50;3:55;
6;Town 37;4:9;4:12;
6;Town 5;4:19;4:22;
6;Town 27;4:35;4:38;
6;Town 19;4:45;4:47;
6;Town 12;4:57;5:2;
6;Town 37;5:15;5:18;
6;Town 1;5:33;5:36;
6;Town 5;5:50;5:51;
6;Town 11;6:3;6:4;
6;Town 34;6:18;6:19;
6;Town 40;6:32;6:35;
6;Town 8;6:43;6:44;
6;Town 6;6:58;7:2;
6;Town 39;7:11;7:12;
6;Town 9;7:23;7:28;
6;Town 37;7:42;7:46;
6;Town 9;7:56;7:59;
6;Town 11;8:13;8:15;
6;Town 25;8:30;8:32;
6;Town 2;8:44;8:46;
6;Town 12;8:54;8:55;
6;Town 32;9:10;9:14;
6;Town 26;9:24;9:25;
6;Town 27;9:35;9:38;
6;Town 4;9:53;9:57;
6;Town 7;10:12;10:14;
6;Town 25;10:25;10:28;
6;Town 37;10:41;10:45;
6;Town 5;10:58;10:59;
6;Town 33;11:9;11:10;
6;Town 12;11:19;11:23;
6;Town 19;11:37;11:41;
6;Town 26;11:53;11:58;
6;Town 29;12:14;12:17;
6;Town 22;12:28;12:32;
6;Town 12;12:41;12:42;
6;Town 35;12:57;12:58;
6;Town 34;13:14;13:15;
6;Town 5;13:31;13:33;
6;Town 11;13:45;13:47;
6;Town 3;14:2;14:5;
6;Town 27;14:21;14:22;
6;Town 4;14:35;14:38;
6;Town 5;14:55;14:56;
6;Town 22;15:9;15:14;
6;Town 8;15:31;15:32;
6;Town 21;15:47;15:49;
6;Town 3;16:5;16:8;
6;Town 13;16:24;16:29;
6;Town 5;16:44;16:48;
6;Town 34;17:0;17:1;
6;Town 5;17:20;17:24;
6;Town 29;17:41;17:42;
6;Town 18;17:59;18:1;
6;Town 26;18:18;18:23;
6;Town 24;18:40;18:41;
6;Town 25;18:56;19:1;
6;Town 19;19:17;19:19;
6;Town 34;19:38;19:41;
6;Town 7;19:53;19:54;
6;Town 5;20:5;20:10;
6;Town 36;20:26;20:31;
6;Town 7;20:44;20:47;
6;Town 32;21:4;21:7;
6;Town 26;21:20;21:24;
6;Town 20;21:44;21:47;
6;Town 35;22:5;22:8;
6;Town 14;22:31;22:32;
6;Town 7;22:54;22:55;
6;Town 31;23:19;23:23;
7;Town 37;0:22;0:24;
7;Town 14;0:29;0:34;
7;Town 9;0:39;0:40;
7;Town 34;0:48;0:53;
7;Town 9;1:0;1:5;
7;Town 21;1:9;1:11;
7;Town 24;1:17;1:22;
7;Town 8;1:27;1:31;
7;Town 16;1:38;1:40;
7;Town 3;1:49;1:52;
7;Town 14;1:59;2:2;
7;Town 27;2:8;2:10;
7;Town 11;2:15;2:18;
7;Town 33;2:22;2:26;
7;Town 10;2:35;2:36;
7;Town 31;2:42;2:46;
7;Town 20;2:55;3:0;
7;Town 27;3:4;3:9;
7;Town 17;3:17;3:19;
7;Town 29;3:29;3:34;
7;Town 9;3:40;3:44;
7;Town 36;3:49;3:54;
7;Town 9;4:0;4:1;
7;Town 35;4:11;4:14;
7;Town 14;4:22;4:23;
7;Town 16;4:29;4:33;
7;Town 3;4:43;4:46;
7;Town 17;4:53;4:56;
7;Town 30;5:4;5:6;
7;Town 18;5:12;5:13;
7;Town 3;5:23;5:26;
7;Town 23;5:36;5:40;
7;Town 37;5:50;5:54;
7;Town 36;5:59;6:4;
7;Town 28;6:12;6:13;
7;Town 8;6:21;6:25;
7;Town 11;6:31;6:32;
7;Town 12;6:39;6:41;
7;Town 11;6:47;6:52;
7;Town 36;6:59;7:3;
7;Town 22;7:10;7:11;
7;Town 40;7:21;7:26;
7;Town 39;7:31;7:35;
7;Town 20;7:40;7:43;
7;Town 22;7:51;7:56;
7;Town 1;8:1;8:6;
7;Town 32;8:13;8:16;
7;Town 23;8:26;8:29;
7;Town 40;8:40;8:42;
7;Town 7;8:52;8:53;
7;Town 20;8:59;9:1;
7;Town 30;9:9;9:11;
7;Town 22;9:18;9:19;
7;Town 39;9:29;9:31;
7;Town 27;9:38;9:42;
7;Town 37;9:53;9:55;
7;Town 11;10:5;10:7;
7;Town 15;10:13;10:14;
7;Town 38;10:25;10:26;
7;Town 13;10:35;10:39;
7;Town 23;10:50;10:51;
7;Town 9;10:58;11:2;
7;Town 38;11:8;11:9;
7;Town 7;11:17;11:21;
7;Town 12;11:27;11:30;
7;Town 26;11:39;11:42;
7;Town 27;11:54;11:56;
7;Town 8;12:3;12:5;
7;Town 39;12:16;12:18;
7;Town 7;12:29;12:34;
7;Town 25;12:45;12:49;
7;Town 25;12:55;13:0;
7;Town 22;13:8;13:12;
7;Town 39;13:25;13:30;
7;Town 14;13:41;13:46;
7;Town 6;13:55;13:56;
7;Town 38;14:5;14:9;
7;Town 40;14:23;14:28;
7;Town 18;14:40;14:41;
7;Town 25;14:54;14:55;
7;Town 21;15:5;15:9;
7;Town 4;15:20;15:23;
7;Town 3;15:33;15:34;
7;Town 32;15:42;15:46;
7;Town 8;15:54;15:59;
7;Town 18;16:8;16:13;
7;Town 29;16:20;16:21;
7;Town 12;16:36;16:41;
7;Town 10;16:56;17:0;
7;Town 35;17:11;17:16;
7;Town 27;17:28;17:29;
7;Town 31;17:39;17:44;
7;Town 40;17:58;18:3;
7;Town 13;18:16;18:20;
7;Town 26;18:28;18:32;
7;Town 14;18:42;18:47;
7;Town 8;19:2;19:5;
7;Town 27;19:15;19:17;
7;Town 36;19:26;19:27;
7;Town 29;19:43;19:48;
7;Town 37;19:58;20:1;
7;Town 31;20:17;20:22;
7;Town 6;20:35;20:39;
7;Town 39;20:53;20:54;
7;Town 33;21:11;21:15;
7;Town 13;21:26;21:29;
7;Town 25;21:47;21:50;
7;Town 17;22:8;22:12;
7;Town 31;22:25;22:26;
7;Town 11;22:40;22:44;
7;Town 25;23:5;23:6;
7;Town 6;23:27;23:32;
8;Town 22;0:17;0:22;
8;Town 5;0:27;0:31;
8;Town 25;0:36;0:37;
8;Town 14;0:43;0:44;
8;Town 35;0:48;0:51;
8;Town 5;0:56;0:59;
8;Town 1;1:8;1:11;
8;Town 39;1:15;1:19;
8;Town 22;1:26;1:31;
8;Town 20;1:40;1:42;
8;Town 16;1:47;1:50;
8;Town 12;1:55;2:0;
8;Town 19;2:9;2:14;
8;Town 3;2:20;2:22;
8;Town 10;2:32;2:34;
8;Town 36;2:40;2:41;
8;Town 36;2:48;2:49;
8;Town 12;2:59;3:1;
8;Town 18;3:7;3:12;
8;Town 29;3:17;3:18;
8;Town 15;3:25;3:29;
8;Town 30;3:35;3:40;
8;Town 17;3:46;3:48;
8;Town 21;3:54;3:55;
8;Town 9;4:1;4:2;
8;Town 20;4:10;4:14;
8;Town 20;4:20;4:23;
8;Town 6;4:30;4:35;
8;Town 20;4:44;4:49;
8;Town 7;4:56;5:1;
8;Town 40;5:8;5:11;
8;Town 2;5:19;5:20;
8;Town 16;5:30;5:31;
8;Town 33;5:39;5:43;
8;Town 40;5:50;5:54;
8;Town 6;6:1;6:4;
8;Town 39;6:9;6:12;
8;Town 13;6:18;6:20;
8;Town 1;6:26;6:27;
8;Town 1;6:34;6:39;
8;Town 2;6:46;6:49;
8;Town 24;6:57;7:0;
8;Town 3;7:7;7:11;
8;Town 12;7:18;7:23;
8;Town 36;7:32;7:37;
8;Town 3;7:46;7:48;
8;Town 2;7:56;8:0;
8;Town 16;8:11;8:15;
8;Town 38;8:24;8:29;
8;Town 4;8:36;8:40;
8;Town 21;8:47;8:49;
8;Town 15;8:57;9:2;
8;Town 17;9:13;9:15;
8;Town 12;9:22;9:23;
8;Town 15;9:30;9:31;
8;Town 38;9:39;9:40;
8;Town 6;9:48;9:51;
8;Town 10;10:0;10:1;
8;Town 29;10:8;10:13;
8;Town 15;10:23;10:26;
8;Town 13;10:38;10:42;
8;Town 10;10:50;10:51;
8;Town 39;11:3;11:6;
8;Town 38;11:14;11:18;
8;Town 11;11:24;11:27;
8;Town 25;11:38;11:39;
8;Town 16;11:47;11:49;
8;Town 6;11:57;12:1;
8;Town 22;12:14;12:16;
8;Town 36;12:28;12:30;
8;Town 34;12:43;12:44;
8;Town 13;12:57;12:59;
8;Town 37;13:9;13:13;
8;Town 17;13:27;13:31;
8;Town 30;13:40;13:43;
8;Town 29;13:52;13:54;
8;Town 10;14:8;14:9;
8;Town 35;14:20;14:22;
8;Town 16;14:30;14:35;
8;Town 12;14:47;14:52;
8;Town 28;15:1;15:2;
8;Town 34;15:10;15:13;
8;Town 35;15:21;15:22;
8;Town 8;15:35;15:37;
8;Town 20;15:52;15:53;
8;Town 9;16:4;16:9;
8;Town 35;16:22;16:23;
8;Town 11;16:35;16:37;
8;Town 14;16:51;16:56;
8;Town 5;17:6;17:11;
8;Town 37;17:20;17:24;
8;Town 6;17:37;17:39;
8;Town 26;17:53;17:58;
8;Town 34;18:7;18:12;
8;Town 21;18:22;18:26;
8;Town 28;18:38;18:42;
8;Town 4;18:52;18:57;
8;Town 22;19:7;19:10;
8;Town 8;19:27;19:28;
8;Town 29;19:42;19:44;
8;Town 18;19:55;19:59;
8;Town 27;20:15;20:17;
8;Town 18;20:30;20:34;
8;Town 10;20:54;20:55;
8;Town 8;21:11;21:12;
8;Town 30;21:26;21:29;
8;Town 14;21:49;21:50;
8;Town 26;22:14;22:16;
8;Town 16;22:38;22:40;
8;Town 20;22:55;22:58;
8;Town 38;23:22;23:24;
9;Town 38;0:9;0:13;
9;Town 20;0:21;0:23;
9;Town 31;0:36;0:40;
9;Town 6;0:52;0:53;
9;Town 28;1:5;1:6;
9;Town 28;1:14;1:15;
9;Town 10;1:22;1:23;
9;Town 12;1:34;1:37;
9;Town 10;1:45;1:46;
9;Town 8;1:58;2:2;
9;Town 24;2:14;2:17;
9;Town 32;2:29;2:33;
9;Town 18;2:42;2:44;
9;Town 36;2:57;3:1;
9;Town 16;3:11;3:14;
9;Town 19;3:24;3:25;
9;Town 33;3:38;3:41;
9;Town 3;3:51;3:56;
9;Town 23;4:7;4:10;
9;Town 20;4:23;4:24;
9;Town 28;4:32;4:33;
9;Town 37;4:40;4:43;
9;Town 8;4:54;4:58;
9;Town 25;5:10;5:14;
9;Town 15;5:24;5:29;
9;Town 33;5:40;5:45;
9;Town 22;5:55;5:57;
9;Town 4;6:10;6:13;
9;Town 9;6:22;6:26;
9;Town 37;6:34;6:35;
9;Town 21;6:45;6:48;
9;Town 35;6:57;7:2;
9;Town 16;7:16;7:20;
9;Town 37;7:30;7:33;
9;Town 12;7:45;7:48;
9;Town 13;8:0;8:2;
9;Town 21;8:11;8:16;
9;Town 30;8:29;8:34;
9;Town 33;8:42;8:47;
9;Town 14;8:56;9:0;
9;Town 10;9:10;9:11;
9;Town 7;9:24;9:27;
9;Town 9;9:39;9:40;
9;Town 1;9:50;9:52;
